Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","1984","1984","tonnes","17056","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","1985","1985","tonnes","22431","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","1986","1986","tonnes","16630","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","1987","1987","tonnes","29783","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","1988","1988","tonnes","31832","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","1989","1989","tonnes","27525","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","1990","1990","tonnes","36114","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","1991","1991","tonnes","35862","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","1992","1992","tonnes","38956","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","1993","1993","tonnes","39669","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","1994","1994","tonnes","40643","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","1995","1995","tonnes","42983","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","1996","1996","tonnes","49085","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","1997","1997","tonnes","43905","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","1998","1998","tonnes","34619","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","1999","1999","tonnes","66499","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2000","2000","tonnes","60616","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2001","2001","tonnes","67667","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2002","2002","tonnes","63319","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2003","2003","tonnes","75718","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2004","2004","tonnes","78866","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2005","2005","tonnes","70865","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2006","2006","tonnes","80652","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2007","2007","tonnes","77560","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2008","2008","tonnes","95516","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2009","2009","tonnes","102753","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2010","2010","tonnes","83550","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2011","2011","tonnes","105246","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2012","2012","tonnes","127174","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2013","2013","tonnes","110313","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2014","2014","tonnes","166739","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2015","2015","tonnes","175549","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2016","2016","tonnes","211191","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2017","2017","tonnes","173641","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2018","2018","tonnes","153770","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2019","2019","tonnes","176155","","Official data"
"QCL","Crops and livestock products","CAN","Canada","5510","Production","552","Blueberries","2020","2020","tonnes","146370","","Official data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","1991","1991","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","1992","1992","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","1993","1993","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","1994","1994","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","1995","1995","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","1996","1996","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","1997","1997","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","1998","1998","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","1999","1999","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2000","2000","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2001","2001","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2002","2002","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2003","2003","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2004","2004","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2005","2005","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2006","2006","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2007","2007","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2008","2008","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2009","2009","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2010","2010","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2011","2011","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2012","2012","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2013","2013","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2014","2014","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2015","2015","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2016","2016","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2017","2017","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2018","2018","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2019","2019","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","CHN","China","5510","Production","552","Blueberries","2020","2020","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","1991","1991","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","1992","1992","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","1993","1993","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","1994","1994","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","1995","1995","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","1996","1996","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","1997","1997","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","1998","1998","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","1999","1999","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2000","2000","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2001","2001","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2002","2002","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2003","2003","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2004","2004","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2005","2005","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2006","2006","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2007","2007","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2008","2008","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2009","2009","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2010","2010","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2011","2011","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2012","2012","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2013","2013","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2014","2014","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2015","2015","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2016","2016","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2017","2017","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2018","2018","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2019","2019","tonnes","","M","Data not available"
"QCL","Crops and livestock products","TWN","China, Taiwan Province of","5510","Production","552","Blueberries","2020","2020","tonnes","","M","Data not available"
"QCL","Crops and livestock products","HRV","Croatia","5510","Production","552","Blueberries","2018","2018","tonnes","310","","Official data"
"QCL","Crops and livestock products","HRV","Croatia","5510","Production","552","Blueberries","2019","2019","tonnes","360","","Official data"
"QCL","Crops and livestock products","HRV","Croatia","5510","Production","552","Blueberries","2020","2020","tonnes","720","","Official data"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","552","Blueberries","1961","1961","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","552","Blueberries","1962","1962","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","552","Blueberries","1963","1963","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","552","Blueberries","1964","1964","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","552","Blueberries","1965","1965","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","552","Blueberries","1966","1966","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","552","Blueberries","1967","1967","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","552","Blueberries","1968","1968","tonnes","","M","Data not available"
"QCL","Crops and livestock products","DNK","Denmark","5510","Production","552","Blueberries","1969","1969","tonnes","","M","Data not available"
